Model1,Model2,RMSE
full_0,rf_7,1.0010771827787337
full_0,rf_8,1.000896476305144
full_0,rf_9,1.0010771827787337
full_0,rnr_0,1.0419714412298022
full_0,rnr_1,1.0419714412298022
full_0,rnr_2,1.0419714412298022
full_0,rnr_3,1.0419714412298022
full_0,rnr_4,1.0419714412298022
full_0,rnr_5,1.0419714412298022
full_0,rnr_6,1.0419714412298022
full_0,rnr_7,1.0419714412298022
full_0,rnr_8,1.0419714412298022
full_0,rnr_9,1.0419714412298022
full_0,svrl_0,1.018509980484686
full_0,svrl_1,0.97902960432042
full_0,svrl_2,1.0058807445720497
full_0,svrl_3,0.9937785620168268
full_0,svrl_4,0.988941872151041
full_0,svrl_5,1.0456420724749778
full_0,svrl_6,1.0153100882497923
full_0,svrl_7,0.9954401177960466
full_0,svrl_8,0.9869330647783788
full_0,svrl_9,0.9630518954160362
full_0,full_0,1.0531188367377449
full_0,full_1,1.0208314901265556
full_0,full_2,1.0341137429857452
full_0,full_3,1.0326170797654963
full_0,full_4,1.0323441445973125
full_0,full_5,1.0144695954327811
full_0,full_6,1.0087208198275222
full_0,full_7,1.0042364095541134
full_0,full_8,0.9827625295935292
full_0,full_9,0.9863890241271636
full_0,cat_0,0.9732995504127988
full_0,cat_1,0.9787269225024772
full_0,cat_2,0.9673788956978132
full_0,cat_3,0.9729305706689412
full_0,cat_4,0.9781836611988804
full_0,cat_5,0.9768910283283774
full_0,cat_6,0.9643906398197124
full_0,cat_7,0.979169374551132
full_0,cat_8,0.9789969084018376
full_0,cat_9,0.9829049583358336
full_1,lm_0,0.965830858155312
full_1,lm_1,0.965830858155312
full_1,lm_2,0.965830858155312
full_1,lm_3,0.965830858155312
full_1,lm_4,0.965830858155312
full_1,lm_5,0.965830858155312
full_1,lm_6,0.965830858155312
full_1,lm_7,0.965830858155312
full_1,lm_8,0.965830858155312
full_1,lm_9,0.965830858155312
full_1,bglr_0,0.9657168325611196
full_1,bglr_1,0.9885488804735504
full_1,bglr_2,0.918970023514021
full_1,bglr_3,0.9289368308046
full_1,bglr_4,0.9364567441431318
full_1,bglr_5,0.951860106981517
full_1,bglr_6,0.9706017774615386
full_1,bglr_7,0.9722827437181856
full_1,bglr_8,0.9309628727214015
full_1,bglr_9,0.934683244511324
full_1,knn_0,1.0168587313891064
full_1,knn_1,1.0168587313891064
full_1,knn_2,1.0168587313891064
full_1,knn_3,1.0168587313891064
full_1,knn_4,1.0168587313891064
full_1,knn_5,1.0168587313891064
full_1,knn_6,1.0168587313891064
full_1,knn_7,1.0168587313891064
full_1,knn_8,1.0168587313891064
full_1,knn_9,1.0168587313891064
full_1,rf_0,0.9880191023382328
full_1,rf_1,0.9880191023382328
full_1,rf_2,0.9827864894088152
full_1,rf_3,0.9880191023382328
full_1,rf_4,0.9880191023382328
full_1,rf_5,0.9880191023382328
full_1,rf_6,0.9880191023382328
full_1,rf_7,0.9880191023382328
full_1,rf_8,0.9827864894088152
full_1,rf_9,0.9880191023382328
full_1,rnr_0,1.0300391987546285
full_1,rnr_1,1.0300391987546285
full_1,rnr_2,1.0300391987546285
full_1,rnr_3,1.0300391987546285
full_1,rnr_4,1.0300391987546285
full_1,rnr_5,1.0300391987546285
full_1,rnr_6,1.0300391987546285
full_1,rnr_7,1.0300391987546285
full_1,rnr_8,1.0300391987546285
full_1,rnr_9,1.0300391987546285
full_1,svrl_0,1.0144037027365138
full_1,svrl_1,0.9624363467437106
full_1,svrl_2,1.000132676488854
full_1,svrl_3,0.996203782300129
full_1,svrl_4,0.9794919952047576
full_1,svrl_5,1.0311283225359853
full_1,svrl_6,1.0058742411875528
full_1,svrl_7,0.9799505771930468
full_1,svrl_8,0.9779542273749376
full_1,svrl_9,0.9457947078809444
full_1,full_0,1.0208314901265556
full_1,full_1,1.0583139446407916
full_1,full_2,1.0376117339635436
full_1,full_3,1.027448842288797
full_1,full_4,1.0349708284364774
full_1,full_5,1.0042539641273198
full_1,full_6,0.99724544901434
full_1,full_7,0.986288972118703
full_1,full_8,0.9889153725746308
full_1,full_9,0.9919846281536172
full_1,cat_0,0.9626460837299888
full_1,cat_1,0.9723419034377402
full_1,cat_2,0.9609978608295536
full_1,cat_3,0.9628914105538042
full_1,cat_4,0.9749997984371986
full_1,cat_5,0.966974897109466
full_1,cat_6,0.9519230895502472
full_1,cat_7,0.9635442232656424
full_1,cat_8,0.9701656822999593
full_1,cat_9,0.9727023409817798
full_2,lm_0,0.9772357319556088
full_2,lm_1,0.9772357319556088
full_2,lm_2,0.9772357319556088
full_2,lm_3,0.9772357319556088
full_2,lm_4,0.9772357319556088
full_2,lm_5,0.9772357319556088
full_2,lm_6,0.9772357319556088
full_2,lm_7,0.9772357319556088
full_2,lm_8,0.9772357319556088
full_2,lm_9,0.9772357319556088
full_2,bglr_0,0.973916768279082
full_2,bglr_1,1.0000187510059435
full_2,bglr_2,0.9086697488994296
full_2,bglr_3,0.9141148554646588
full_2,bglr_4,0.9309741074614464
full_2,bglr_5,0.964208816141316
full_2,bglr_6,0.9709877833288718
full_2,bglr_7,0.9689910659371848
full_2,bglr_8,0.9244333048940292
full_2,bglr_9,0.9356390626864116
full_2,knn_0,1.0347156901337642
full_2,knn_1,1.0347156901337642
full_2,knn_2,1.0347156901337642
full_2,knn_3,1.0347156901337642
full_2,knn_4,1.0347156901337642
full_2,knn_5,1.0347156901337642
full_2,knn_6,1.0347156901337642
full_2,knn_7,1.0347156901337642
full_2,knn_8,1.0347156901337642
full_2,knn_9,1.0347156901337642
full_2,rf_0,1.006998428148262
full_2,rf_1,1.006998428148262
full_2,rf_2,1.0048362546231513
full_2,rf_3,1.006998428148262
full_2,rf_4,1.006998428148262
full_2,rf_5,1.006998428148262
full_2,rf_6,1.006998428148262
full_2,rf_7,1.006998428148262
full_2,rf_8,1.0048362546231515
full_2,rf_9,1.006998428148262
full_2,rnr_0,1.0472306612218758
full_2,rnr_1,1.0472306612218758
full_2,rnr_2,1.0472306612218758
full_2,rnr_3,1.0472306612218758
full_2,rnr_4,1.0472306612218758
full_2,rnr_5,1.0472306612218758
full_2,rnr_6,1.0472306612218758
full_2,rnr_7,1.0472306612218758
full_2,rnr_8,1.0472306612218758
full_2,rnr_9,1.0472306612218758
full_2,svrl_0,1.0215465743261898
full_2,svrl_1,0.9771016703424068
full_2,svrl_2,1.0091032651861271
full_2,svrl_3,1.0005654204820795
full_2,svrl_4,0.9923811490916636
full_2,svrl_5,1.0450053833886144
full_2,svrl_6,1.0171234772682256
full_2,svrl_7,0.9928120501838884
full_2,svrl_8,0.986845024441658
full_2,svrl_9,0.9589667435567484
full_2,full_0,1.0341137429857452
full_2,full_1,1.0376117339635436
full_2,full_2,1.053025821682617
full_2,full_3,1.0338043284562144
full_2,full_4,1.0394219769303932
full_2,full_5,1.0149099139716848
full_2,full_6,1.0076229561427994
full_2,full_7,1.0048701495294925
full_2,full_8,0.9906049882758172
full_2,full_9,0.994291783629627
full_2,cat_0,0.9692350118410576
full_2,cat_1,0.9763823420131384
full_2,cat_2,0.9659124689905192
full_2,cat_3,0.9697154569959126
full_2,cat_4,0.9767517474230406
full_2,cat_5,0.9708211065652926
full_2,cat_6,0.9613239739333104
full_2,cat_7,0.9725966338539596
full_2,cat_8,0.9777636685025364
full_2,cat_9,0.9812145768263286
full_3,lm_0,0.9760104744284808
full_3,lm_1,0.9760104744284808
full_3,lm_2,0.9760104744284808
full_3,lm_3,0.9760104744284808
full_3,lm_4,0.9760104744284808
full_3,lm_5,0.9760104744284808
full_3,lm_6,0.9760104744284808
full_3,lm_7,0.9760104744284808
full_3,lm_8,0.9760104744284808
full_3,lm_9,0.9760104744284808
full_3,bglr_0,0.9858956531147196
full_3,bglr_1,1.0070876494604823
full_3,bglr_2,0.9091932744649311
full_3,bglr_3,0.9173939712464468
full_3,bglr_4,0.938178952588148
full_3,bglr_5,0.9662582186320012
full_3,bglr_6,0.9589804957030144
full_3,bglr_7,0.9694155470573336
full_3,bglr_8,0.9136269115408816
full_3,bglr_9,0.9404293529522654
full_3,knn_0,1.033941097409288
full_3,knn_1,1.033941097409288
full_3,knn_2,1.033941097409288
full_3,knn_3,1.033941097409288
full_3,knn_4,1.033941097409288
full_3,knn_5,1.033941097409288
full_3,knn_6,1.033941097409288
full_3,knn_7,1.033941097409288
full_3,knn_8,1.033941097409288
full_3,knn_9,1.033941097409288
full_3,rf_0,0.998004559774769
full_3,rf_1,0.9980045597747688
full_3,rf_2,0.9961611519319228
full_3,rf_3,0.9980045597747688
full_3,rf_4,0.998004559774769
full_3,rf_5,0.998004559774769
full_3,rf_6,0.9980045597747688
full_3,rf_7,0.9980045597747688
full_3,rf_8,0.9961611519319228
full_3,rf_9,0.9980045597747688
full_3,rnr_0,1.0463012473959596
full_3,rnr_1,1.0463012473959596
full_3,rnr_2,1.0463012473959596
full_3,rnr_3,1.0463012473959596
full_3,rnr_4,1.0463012473959596
full_3,rnr_5,1.0463012473959596
full_3,rnr_6,1.0463012473959596
full_3,rnr_7,1.0463012473959596
full_3,rnr_8,1.0463012473959596
full_3,rnr_9,1.0463012473959596
full_3,svrl_0,1.0169603520221124
full_3,svrl_1,0.9751190463875932
full_3,svrl_2,1.0049429439626174
full_3,svrl_3,0.9839010560881238
full_3,svrl_4,0.9813453118391564
full_3,svrl_5,1.0419057698564254
full_3,svrl_6,1.015715176715697
full_3,svrl_7,0.9865782433969792
full_3,svrl_8,0.9802557471051312
full_3,svrl_9,0.9536204681420216
full_3,full_0,1.0326170797654963
full_3,full_1,1.027448842288797
full_3,full_2,1.0338043284562144
full_3,full_3,1.0519865069152945
full_3,full_4,1.032511429688438
full_3,full_5,1.0101722545688865
full_3,full_6,1.001632641216453
full_3,full_7,1.0018357828049171
full_3,full_8,0.985454271244925
full_3,full_9,0.9895012998549064
full_3,cat_0,0.9684871440640656
full_3,cat_1,0.9748179272689892
full_3,cat_2,0.960694721787731
full_3,cat_3,0.964988424791014
full_3,cat_4,0.9715488523632309
full_3,cat_5,0.9698650978594868
full_3,cat_6,0.9560274529626952
full_3,cat_7,0.9694616714041676
full_3,cat_8,0.9719738930989692
full_3,cat_9,0.9777583609872676
full_4,lm_0,0.9747448082558032
full_4,lm_1,0.9747448082558032
full_4,lm_2,0.9747448082558032
full_4,lm_3,0.9747448082558032
full_4,lm_4,0.9747448082558032
full_4,lm_5,0.9747448082558032
full_4,lm_6,0.9747448082558032
full_4,lm_7,0.9747448082558032
full_4,lm_8,0.9747448082558032
full_4,lm_9,0.9747448082558032
full_4,bglr_0,0.9709661968492111
full_4,bglr_1,0.9948020811489052
full_4,bglr_2,0.9090389657095244
full_4,bglr_3,0.9129079139749948
full_4,bglr_4,0.9275564363412906
full_4,bglr_5,0.9612133342865848
full_4,bglr_6,0.9655420185004836
full_4,bglr_7,0.9708749246347528
full_4,bglr_8,0.9225078538702366
full_4,bglr_9,0.9371713368592978
full_4,knn_0,1.0299959897814868
full_4,knn_1,1.0299959897814868
full_4,knn_2,1.0299959897814868
full_4,knn_3,1.0299959897814868
full_4,knn_4,1.0299959897814868
full_4,knn_5,1.0299959897814868
full_4,knn_6,1.0299959897814868
full_4,knn_7,1.0299959897814868
full_4,knn_8,1.0299959897814868
full_4,knn_9,1.0299959897814868
full_4,rf_0,0.9968057838311308
full_4,rf_1,0.9968057838311308
full_4,rf_2,0.9954827254608408
full_4,rf_3,0.9968057838311308
full_4,rf_4,0.9968057838311308
full_4,rf_5,0.9968057838311308
full_4,rf_6,0.9968057838311308
full_4,rf_7,0.9968057838311308
full_4,rf_8,0.9954827254608408
full_4,rf_9,0.9968057838311308
full_4,rnr_0,1.042456711814724
full_4,rnr_1,1.042456711814724
full_4,rnr_2,1.042456711814724
full_4,rnr_3,1.042456711814724
full_4,rnr_4,1.042456711814724
full_4,rnr_5,1.042456711814724
full_4,rnr_6,1.042456711814724
full_4,rnr_7,1.042456711814724
full_4,rnr_8,1.042456711814724
full_4,rnr_9,1.042456711814724
full_4,svrl_0,1.0230101684452633
full_4,svrl_1,0.973840512846013
full_4,svrl_2,1.006495426011211
full_4,svrl_3,1.0021888607355152
full_4,svrl_4,0.9918272023833532
full_4,svrl_5,1.045162454059115
full_4,svrl_6,1.016009377696931
full_4,svrl_7,0.9932600494439292
full_4,svrl_8,0.9889173997406197
full_4,svrl_9,0.9542660577949594
full_4,full_0,1.0323441445973125
full_4,full_1,1.0349708284364774
full_4,full_2,1.0394219769303932
full_4,full_3,1.032511429688438
full_4,full_4,1.0516832395420974
full_4,full_5,1.012242588017244
full_4,full_6,1.0096210370892038
full_4,full_7,0.997807092199032
full_4,full_8,0.98639352170493
full_4,full_9,0.989297156002471
full_4,cat_0,0.9710452488831784
full_4,cat_1,0.978854813363614
full_4,cat_2,0.9682315425275416
full_4,cat_3,0.9721729845507664
full_4,cat_4,0.9794961910175533
full_4,cat_5,0.9756176275732013
full_4,cat_6,0.9620141377877868
full_4,cat_7,0.9741945076924649
full_4,cat_8,0.9789950357973336
full_4,cat_9,0.9810104350700126
full_5,lm_0,0.951601272396614
full_5,lm_1,0.951601272396614
full_5,lm_2,0.951601272396614
full_5,lm_3,0.951601272396614
full_5,lm_4,0.951601272396614
full_5,lm_5,0.951601272396614
full_5,lm_6,0.951601272396614
full_5,lm_7,0.951601272396614
full_5,lm_8,0.951601272396614
full_5,lm_9,0.951601272396614
full_5,bglr_0,0.9662358130461028
full_5,bglr_1,0.9847509392243676
full_5,bglr_2,0.8896028774238377
full_5,bglr_3,0.8930939505983978
full_5,bglr_4,0.9125614595344446
full_5,bglr_5,0.9537991190871212
full_5,bglr_6,0.9539029288955584
full_5,bglr_7,0.9576905903361214
full_5,bglr_8,0.9056457426421076
full_5,bglr_9,0.9218616414026728
full_5,knn_0,1.0058873210217538
full_5,knn_1,1.0058873210217538
full_5,knn_2,1.0058873210217538
full_5,knn_3,1.0058873210217538
full_5,knn_4,1.0058873210217538
full_5,knn_5,1.0058873210217538
full_5,knn_6,1.0058873210217538
full_5,knn_7,1.0058873210217538
full_5,knn_8,1.0058873210217538
full_5,knn_9,1.0058873210217538
full_5,rf_0,0.9747555758099832
full_5,rf_1,0.9747555758099832
full_5,rf_2,0.9751047312153034
full_5,rf_3,0.9747555758099832
full_5,rf_4,0.9747555758099832
full_5,rf_5,0.9747555758099832
full_5,rf_6,0.9747555758099832
full_5,rf_7,0.9747555758099832
full_5,rf_8,0.9751047312153036
full_5,rf_9,0.9747555758099832
full_5,rnr_0,1.0181390055854378
full_5,rnr_1,1.0181390055854378
full_5,rnr_2,1.0181390055854378
full_5,rnr_3,1.0181390055854378
full_5,rnr_4,1.0181390055854378
full_5,rnr_5,1.0181390055854378
full_5,rnr_6,1.0181390055854378
full_5,rnr_7,1.0181390055854378
full_5,rnr_8,1.0181390055854378
full_5,rnr_9,1.0181390055854378
full_5,svrl_0,0.9937243773529524
full_5,svrl_1,0.9510855689884355
full_5,svrl_2,0.9842578866362072
full_5,svrl_3,0.969889820585018
full_5,svrl_4,0.9645212490211073
full_5,svrl_5,1.0185889114993665
full_5,svrl_6,0.9904718340436944
full_5,svrl_7,0.9662224415848212
full_5,svrl_8,0.961558587067489
full_5,svrl_9,0.9358681685344394
full_5,full_0,1.0144695954327811
full_5,full_1,1.0042539641273198
full_5,full_2,1.0149099139716848
full_5,full_3,1.0101722545688865
full_5,full_4,1.012242588017244
full_5,full_5,1.0112709339368662
full_5,full_6,0.9862684959289176
full_5,full_7,0.9799254608920988
full_5,full_8,0.9656302823503712
full_5,full_9,0.9696279955865418
full_5,cat_0,0.9496979628116032
full_5,cat_1,0.9575364835956868
full_5,cat_2,0.9458696945887226
full_5,cat_3,0.9500125160959014
full_5,cat_4,0.9549782715022548
full_5,cat_5,0.9522675226154508
full_5,cat_6,0.9377642864882848
full_5,cat_7,0.954383895384724
full_5,cat_8,0.9549709688943074
full_5,cat_9,0.9571055841720992
full_6,lm_0,0.9495738485806589
full_6,lm_1,0.9495738485806589
full_6,lm_2,0.9495738485806589
full_6,lm_3,0.9495738485806589
full_6,lm_4,0.9495738485806589
full_6,lm_5,0.9495738485806589
full_6,lm_6,0.9495738485806589
full_6,lm_7,0.9495738485806589
full_6,lm_8,0.9495738485806589
full_6,lm_9,0.9495738485806589
full_6,bglr_0,0.9503925872825616
full_6,bglr_1,0.9730967286931408
full_6,bglr_2,0.8813477759016752
full_6,bglr_3,0.8803367116054462
full_6,bglr_4,0.8970113538991051
full_6,bglr_5,0.9485192061423844
full_6,bglr_6,0.943976043261284
full_6,bglr_7,0.947299060672406
full_6,bglr_8,0.8976731016776357
full_6,bglr_9,0.9119674741431608
full_6,knn_0,1.0055886126703932
full_6,knn_1,1.0055886126703932
full_6,knn_2,1.0055886126703932
full_6,knn_3,1.0055886126703932
full_6,knn_4,1.0055886126703932
full_6,knn_5,1.0055886126703932
full_6,knn_6,1.0055886126703932
full_6,knn_7,1.0055886126703932
full_6,knn_8,1.0055886126703932
full_6,knn_9,1.0055886126703932
full_6,rf_0,0.9934689235514989
full_6,rf_1,0.9934689235514989
full_6,rf_2,0.9967302986888849
full_6,rf_3,0.9934689235514989
full_6,rf_4,0.9934689235514989
full_6,rf_5,0.9934689235514989
full_6,rf_6,0.9934689235514989
full_6,rf_7,0.9934689235514989
full_6,rf_8,0.9967302986888849
full_6,rf_9,0.9934689235514989
full_6,rnr_0,1.0163692681332912
full_6,rnr_1,1.0163692681332912
full_6,rnr_2,1.0163692681332912
full_6,rnr_3,1.0163692681332912
full_6,rnr_4,1.0163692681332912
full_6,rnr_5,1.0163692681332912
full_6,rnr_6,1.0163692681332912
full_6,rnr_7,1.0163692681332912
full_6,rnr_8,1.0163692681332912
full_6,rnr_9,1.0163692681332912
full_6,svrl_0,0.9986903985942026
full_6,svrl_1,0.953372112078594
full_6,svrl_2,0.9838482792044252
full_6,svrl_3,0.9793073169481246
full_6,svrl_4,0.9716617818386613
full_6,svrl_5,1.022064046797886
full_6,svrl_6,0.9957168850436032
full_6,svrl_7,0.9740176318780236
full_6,svrl_8,0.96628463498564
full_6,svrl_9,0.9361807957000836
full_6,full_0,1.0087208198275222
full_6,full_1,0.99724544901434
full_6,full_2,1.0076229561427994
full_6,full_3,1.001632641216453
full_6,full_4,1.0096210370892038
full_6,full_5,0.9862684959289176
full_6,full_6,1.0076698652431626
full_6,full_7,0.9793384215367048
full_6,full_8,0.956908402345949
full_6,full_9,0.9588199728981356
full_6,cat_0,0.9447739341978671
full_6,cat_1,0.9542258676955004
full_6,cat_2,0.9450192295405396
full_6,cat_3,0.9503968171341614
full_6,cat_4,0.9498350751929642
full_6,cat_5,0.9540584342269292
full_6,cat_6,0.9412055450977368
full_6,cat_7,0.9534867403052716
full_6,cat_8,0.956564939197506
full_6,cat_9,0.9550908973558104
full_7,lm_0,0.9477850804298452
full_7,lm_1,0.9477850804298452
full_7,lm_2,0.9477850804298452
full_7,lm_3,0.9477850804298452
full_7,lm_4,0.9477850804298452
full_7,lm_5,0.9477850804298452
full_7,lm_6,0.9477850804298452
full_7,lm_7,0.9477850804298452
full_7,lm_8,0.9477850804298452
full_7,lm_9,0.9477850804298452
full_7,bglr_0,0.9431437538662076
full_7,bglr_1,0.9720774671495016
full_7,bglr_2,0.8715675983316831
full_7,bglr_3,0.8720709993073491
full_7,bglr_4,0.894122980467234
full_7,bglr_5,0.942626012292544
full_7,bglr_6,0.931087555849753
full_7,bglr_7,0.929096499175866
full_7,bglr_8,0.8871609754898285
full_7,bglr_9,0.9015948897037048
full_7,knn_0,1.0158620344283182
full_7,knn_1,1.0158620344283182
full_7,knn_2,1.0158620344283182
full_7,knn_3,1.0158620344283182
full_7,knn_4,1.0158620344283182
full_7,knn_5,1.0158620344283182
full_7,knn_6,1.0158620344283182
full_7,knn_7,1.0158620344283182
full_7,knn_8,1.0158620344283182
full_7,knn_9,1.0158620344283182
full_7,rf_0,1.0010700699878323
full_7,rf_1,1.0010700699878323
full_7,rf_2,1.0047752476965752
full_7,rf_3,1.0010700699878323
full_7,rf_4,1.0010700699878323
full_7,rf_5,1.0010700699878323
full_7,rf_6,1.0010700699878323
full_7,rf_7,1.0010700699878323
full_7,rf_8,1.0047752476965754
full_7,rf_9,1.0010700699878323
full_7,rnr_0,1.0286912626942992
full_7,rnr_1,1.0286912626942992
full_7,rnr_2,1.0286912626942992
full_7,rnr_3,1.0286912626942992
full_7,rnr_4,1.0286912626942992
full_7,rnr_5,1.0286912626942992
full_7,rnr_6,1.0286912626942992
full_7,rnr_7,1.0286912626942992
full_7,rnr_8,1.0286912626942992
full_7,rnr_9,1.0286912626942992
full_7,svrl_0,0.9810700620475228
full_7,svrl_1,0.9508554119756948
full_7,svrl_2,0.9762417699570436
full_7,svrl_3,0.9616181762121612
full_7,svrl_4,0.960058225942596
full_7,svrl_5,1.0187192950575314
full_7,svrl_6,0.9847832882810986
full_7,svrl_7,0.962761595276382
full_7,svrl_8,0.9567343264305456
full_7,svrl_9,0.9478556938523928
full_7,full_0,1.0042364095541134
full_7,full_1,0.986288972118703
full_7,full_2,1.0048701495294925
full_7,full_3,1.0018357828049171
full_7,full_4,0.997807092199032
full_7,full_5,0.9799254608920988
full_7,full_6,0.9793384215367048
full_7,full_7,1.0105425355047115
full_7,full_8,0.9465876937127004
full_7,full_9,0.959691207003596
full_7,cat_0,0.9389609116066135
full_7,cat_1,0.9437101188889664
full_7,cat_2,0.9304108882600328
full_7,cat_3,0.9361128068821358
full_7,cat_4,0.9352458707475976
full_7,cat_5,0.9373869746588124
full_7,cat_6,0.9324533364100064
full_7,cat_7,0.9428937497356636
full_7,cat_8,0.947144444103122
full_7,cat_9,0.9525445013647346
full_8,lm_0,0.9266232764435804
full_8,lm_1,0.9266232764435804
full_8,lm_2,0.9266232764435804
full_8,lm_3,0.9266232764435804
full_8,lm_4,0.9266232764435804
full_8,lm_5,0.9266232764435804
full_8,lm_6,0.9266232764435804
full_8,lm_7,0.9266232764435804
full_8,lm_8,0.9266232764435804
full_8,lm_9,0.9266232764435804
full_8,bglr_0,0.9437714620864396
full_8,bglr_1,0.9590735167541404
full_8,bglr_2,0.8780478600183337
full_8,bglr_3,0.8824013895406723
full_8,bglr_4,0.9001960356097369
full_8,bglr_5,0.9206847811197014
full_8,bglr_6,0.933492206252308
full_8,bglr_7,0.9407637994148248
full_8,bglr_8,0.891983649898076
full_8,bglr_9,0.903348653696746
full_8,knn_0,0.9755568622366888
full_8,knn_1,0.9755568622366888
full_8,knn_2,0.9755568622366888
full_8,knn_3,0.9755568622366888
full_8,knn_4,0.9755568622366888
full_8,knn_5,0.9755568622366888
full_8,knn_6,0.9755568622366888
full_8,knn_7,0.9755568622366888
full_8,knn_8,0.9755568622366888
full_8,knn_9,0.9755568622366888
full_8,rf_0,0.9592804152862378
full_8,rf_1,0.9592804152862378
full_8,rf_2,0.9544734869376544
full_8,rf_3,0.959280415286238
full_8,rf_4,0.959280415286238
full_8,rf_5,0.959280415286238
full_8,rf_6,0.9592804152862378
full_8,rf_7,0.9592804152862378
full_8,rf_8,0.9544734869376544
full_8,rf_9,0.9592804152862378
full_8,rnr_0,0.9860283531488602
full_8,rnr_1,0.9860283531488602
full_8,rnr_2,0.9860283531488602
full_8,rnr_3,0.9860283531488602
full_8,rnr_4,0.9860283531488602
full_8,rnr_5,0.9860283531488602
full_8,rnr_6,0.9860283531488602
full_8,rnr_7,0.9860283531488602
full_8,rnr_8,0.9860283531488602
full_8,rnr_9,0.9860283531488602
full_8,svrl_0,0.9727469356507206
full_8,svrl_1,0.9276150092621146
full_8,svrl_2,0.9602155912644772
full_8,svrl_3,0.9600308430794248
full_8,svrl_4,0.9425549639869498
full_8,svrl_5,0.9888122184272352
full_8,svrl_6,0.9641734307425152
full_8,svrl_7,0.942663706963442
full_8,svrl_8,0.939972419392612
full_8,svrl_9,0.9105010124867094
full_8,full_0,0.9827625295935292
full_8,full_1,0.9889153725746308
full_8,full_2,0.9906049882758172
full_8,full_3,0.985454271244925
full_8,full_4,0.98639352170493
full_8,full_5,0.9656302823503712
full_8,full_6,0.956908402345949
full_8,full_7,0.9465876937127004
full_8,full_8,0.9710221223534056
full_8,full_9,0.954013712711206
full_8,cat_0,0.926228931970692
full_8,cat_1,0.9324483622242622
full_8,cat_2,0.9223926422008282
full_8,cat_3,0.9264010127350122
full_8,cat_4,0.93691452627566
full_8,cat_5,0.9330035814742836
full_8,cat_6,0.9138757053834986
full_8,cat_7,0.9289853326517804
full_8,cat_8,0.9308754559936004
full_8,cat_9,0.9317444762417084
full_9,lm_0,0.9327411965846528
full_9,lm_1,0.9327411965846528
full_9,lm_2,0.9327411965846528
full_9,lm_3,0.9327411965846528
full_9,lm_4,0.9327411965846528
full_9,lm_5,0.9327411965846528
full_9,lm_6,0.9327411965846528
full_9,lm_7,0.9327411965846528
full_9,lm_8,0.9327411965846528
full_9,lm_9,0.9327411965846528
full_9,bglr_0,0.9439052805847644
full_9,bglr_1,0.966273051367399
full_9,bglr_2,0.8816565655252804
full_9,bglr_3,0.8824356720866324
full_9,bglr_4,0.903263691741664
full_9,bglr_5,0.9273138288170104
full_9,bglr_6,0.9394526783395428
full_9,bglr_7,0.9435870192800736
full_9,bglr_8,0.8935052204361263
full_9,bglr_9,0.904186458669914
full_9,knn_0,0.9854336391507386
full_9,knn_1,0.9854336391507386
full_9,knn_2,0.9854336391507386
full_9,knn_3,0.9854336391507386
full_9,knn_4,0.9854336391507386
full_9,knn_5,0.9854336391507386
full_9,knn_6,0.9854336391507386
full_9,knn_7,0.9854336391507386
full_9,knn_8,0.9854336391507386
full_9,knn_9,0.9854336391507386
full_9,rf_0,0.9612805285733012
full_9,rf_1,0.9612805285733012
full_9,rf_2,0.9565371840032448
full_9,rf_3,0.9612805285733012
full_9,rf_4,0.9612805285733012
full_9,rf_5,0.9612805285733012
full_9,rf_6,0.9612805285733012
full_9,rf_7,0.9612805285733012
full_9,rf_8,0.956537184003245
full_9,rf_9,0.9612805285733012
full_9,rnr_0,0.9974648179758784
full_9,rnr_1,0.9974648179758784
full_9,rnr_2,0.9974648179758784
full_9,rnr_3,0.9974648179758784
full_9,rnr_4,0.9974648179758784
full_9,rnr_5,0.9974648179758784
full_9,rnr_6,0.9974648179758784
full_9,rnr_7,0.9974648179758784
full_9,rnr_8,0.9974648179758784
full_9,rnr_9,0.9974648179758784
full_9,svrl_0,0.9711952198145244
full_9,svrl_1,0.933117597571213
full_9,svrl_2,0.9651023958598136
full_9,svrl_3,0.959396619517798
full_9,svrl_4,0.9452870952674818
full_9,svrl_5,0.995614415912454
full_9,svrl_6,0.9676628048673224
full_9,svrl_7,0.944100599010103
full_9,svrl_8,0.94257133419631
full_9,svrl_9,0.9201654914705818
full_9,full_0,0.9863890241271636
full_9,full_1,0.9919846281536172
full_9,full_2,0.994291783629627
full_9,full_3,0.9895012998549064
full_9,full_4,0.989297156002471
full_9,full_5,0.9696279955865418
full_9,full_6,0.9588199728981356
full_9,full_7,0.959691207003596
full_9,full_8,0.954013712711206
full_9,full_9,0.9698919345287438
full_9,cat_0,0.927990554053436
full_9,cat_1,0.9338740161086552
full_9,cat_2,0.9216999733742324
full_9,cat_3,0.9250599079537278
full_9,cat_4,0.9334231201019496
full_9,cat_5,0.9301989159930694
full_9,cat_6,0.9133076739470132
full_9,cat_7,0.9296602283764483
full_9,cat_8,0.9331416519903878
full_9,cat_9,0.93519852321698
cat_0,lm_0,0.9175355461109586
cat_0,lm_1,0.9175355461109586
cat_0,lm_2,0.9175355461109586
cat_0,lm_3,0.9175355461109586
cat_0,lm_4,0.9175355461109586
cat_0,lm_5,0.9175355461109586
cat_0,lm_6,0.9175355461109586
cat_0,lm_7,0.9175355461109586
cat_0,lm_8,0.9175355461109586
cat_0,lm_9,0.9175355461109586
